Cluster,Customer_Persona,PC1,PC2,PC3,Recency,Frequency,Total_Spent,Avg_Price_Paid,Total_Items_Bought,Avg_Items_In_Cart
0,The Minimalist One-Timers,-2.6848362539250896,-1.1959729150045162,-0.8391216797639507,219,1,214.08,214.08,1,2.0
0,The Minimalist One-Timers,-0.053087052195310874,-0.7433473094897924,-0.34703105573995163,82,1,1093.0,273.25,4,5.0
1,The Premium High-Rollers,1.1522596855139842,-0.26831712247643236,-1.4028014986421256,80,1,665.05,133.01,5,10.0
0,The Minimalist One-Timers,-1.9154655010779795,0.8318943998561448,-0.09884568601927068,341,1,399.98,399.98,1,3.0
2,The Fresh Prospects,-1.3028387387657805,0.6264269222069617,0.660680436764552,579,1,660.66,660.66,1,3.0
1,The Premium High-Rollers,2.695913740948066,0.14187112930949516,3.040653664920252,788,1,2773.44,693.36,4,8.0
3,The Bulk Value Shoppers,1.4052682003467,1.6311556181341016,0.30503318709942,369,1,2200.56,550.14,4,4.0
1,The Premium High-Rollers,0.5378922344129639,-0.32316141778069596,0.29110125644840407,114,1,1391.43,463.81,3,8.0
0,The Minimalist One-Timers,-0.5268661933608006,-0.9003897384781675,-1.283699571979303,551,1,580.47,193.49,3,6.0
0,The Minimalist One-Timers,-1.0313265308629402,-0.22205761929834603,-0.2957522742024624,2,1,548.24,274.12,2,6.0
2,The Fresh Prospects,0.09495228984548178,-1.7298910781104355,2.0670232946966975,781,1,1435.95,478.65,3,4.0
1,The Premium High-Rollers,3.414831413505575,-0.6892918071860887,-0.9302285739195811,549,1,3129.85,625.97,5,9.0
1,The Premium High-Rollers,1.7772647757816287,-1.9053216967999784,0.21872539561791857,537,1,2621.3,524.26,5,5.0
1,The Premium High-Rollers,0.7123613053938409,-0.12931253089729525,-0.05054111712283901,48,1,1290.18,430.06,3,8.0
1,The Premium High-Rollers,2.393721674956224,0.9102197995975563,-0.6544607289886202,190,1,1876.25,375.25,5,9.0
3,The Bulk Value Shoppers,-0.742903792074635,2.0386184550975215,-0.9983197998162953,22,1,485.91,161.97,3,4.0
1,The Premium High-Rollers,2.948396126732902,-0.6704790273967609,2.33451560878868,48,1,2807.4,561.48,5,9.0
0,The Minimalist One-Timers,-2.420091662909546,-0.5373192860860322,-0.23482072614066066,875,1,131.61,131.61,1,2.0
2,The Fresh Prospects,0.3720822758300411,-0.9520236846994642,1.2605986363598047,254,1,1303.14,651.57,2,7.0
0,The Minimalist One-Timers,-1.4999963473668771,1.2199487816064467,-0.11892223155971986,340,1,524.06,524.06,1,3.0
3,The Bulk Value Shoppers,1.8886122934749985,2.7241680482598305,-0.05036194437403921,750,1,1674.84,418.71,4,8.0
1,The Premium High-Rollers,1.3665175730591552,-1.5883307632650634,0.24604641524456805,256,1,1804.8,601.6,3,7.0
0,The Minimalist One-Timers,-1.3350122790010994,-0.31089698019917644,0.7462831539991611,170,1,359.92,179.96,2,5.0
3,The Bulk Value Shoppers,0.6981996110839719,1.2448794951295776,0.11140774431690628,140,1,1505.72,376.43,4,5.0
0,The Minimalist One-Timers,-2.843859168087626,-1.0326397547558235,0.6882910958970947,122,1,77.64,77.64,1,1.0
2,The Fresh Prospects,-0.6406623141959882,0.11017141942699732,1.9538680269028923,100,1,853.4,426.7,2,5.0
0,The Minimalist One-Timers,-1.8225279385209912,-1.2360063196269484,-0.9587789209267503,428,1,458.63,458.63,1,4.0
3,The Bulk Value Shoppers,-1.0923533415975963,1.1157258647056825,-0.4278110445490374,908,1,776.44,388.22,2,2.0
3,The Bulk Value Shoppers,-0.06761533641189009,0.6559023750633026,0.3616154319785755,615,1,277.05,55.41,5,5.0
0,The Minimalist One-Timers,-0.5744701778389184,-0.7973271186791484,-0.28232320388035215,117,1,475.11,158.37,3,6.0
2,The Fresh Prospects,-1.9516279920233244,-1.2226320736676994,2.556100207101721,231,1,627.34,627.34,1,1.0
0,The Minimalist One-Timers,-2.273664607821589,-0.22943276052415,-0.15620794739941243,121,1,87.06,87.06,1,4.0
0,The Minimalist One-Timers,-2.2997025879188806,-1.3298386682928525,-1.501926843896742,614,1,153.0,153.0,1,4.0
0,The Minimalist One-Timers,-1.7796799503820981,-0.8581819607690108,-1.1047901852412785,14,1,687.89,687.89,1,1.0
0,The Minimalist One-Timers,-2.693803462156113,1.47033964464371,-0.1253845139491137,904,1,70.82,70.82,1,1.0
3,The Bulk Value Shoppers,0.5861384017834592,1.6873594090896804,0.44325454075356063,733,1,420.65,84.13,5,9.0
3,The Bulk Value Shoppers,-1.0889796956171411,2.0258542950640646,-0.8994251025170844,844,1,198.2,99.1,2,6.0
1,The Premium High-Rollers,2.539380213424527,-1.6383094198639403,-1.3983699403035679,865,1,2379.75,475.95,5,8.0
2,The Fresh Prospects,-0.12193560812724859,-2.2030211598886615,2.5494358633167624,486,1,1314.96,657.48,2,5.0
0,The Minimalist One-Timers,-2.3156389192938214,1.7676919109639242,0.14791804304883263,702,1,176.1,176.1,1,1.0
3,The Bulk Value Shoppers,0.20248199461666364,-0.24657040735809613,-1.5794315596909634,555,1,1285.96,642.98,2,7.0
3,The Bulk Value Shoppers,1.6566657778719631,1.3518709872572214,-0.5857867458691545,224,1,1812.3,362.46,5,6.0
0,The Minimalist One-Timers,-0.28979646138451143,-0.9813553706178731,0.6360932071880149,279,1,1286.64,428.88,3,3.0
0,The Minimalist One-Timers,-0.9896660125238851,-1.2860582418985496,0.05045672988750802,55,1,930.36,465.18,2,2.0
3,The Bulk Value Shoppers,-0.19167286213101808,0.36804153786130195,-0.7339266343576927,860,1,745.84,372.92,2,7.0
0,The Minimalist One-Timers,-0.18733009604130432,-2.1303144798116125,-0.4810250295786358,489,1,1174.98,587.49,2,6.0
0,The Minimalist One-Timers,-2.0259883819725224,0.820459211732784,-0.6182877971684823,469,1,237.18,118.59,2,2.0
3,The Bulk Value Shoppers,2.554876243454719,4.0780683445040475,1.7673804083789397,467,2,1360.8899999999999,239.025,5,5.0
3,The Bulk Value Shoppers,1.3078278301411543,1.6303420417161583,-0.7020677982949767,297,1,1965.16,491.29,4,6.0
2,The Fresh Prospects,-2.631962680997866,-1.352324970246751,2.3644957139151073,148,1,210.7,210.7,1,2.0
1,The Premium High-Rollers,0.9719415378436677,-0.8218233853898147,0.8122769655225327,22,1,1849.17,616.39,3,6.0
0,The Minimalist One-Timers,-0.3065437360093342,-1.548511357931435,0.8624134553622421,526,1,1362.12,681.06,2,3.0
2,The Fresh Prospects,-0.2325992029884957,1.516795954821789,2.011828525418365,555,1,1026.84,513.42,2,5.0
3,The Bulk Value Shoppers,-0.1307416639842211,0.16190947493324861,-2.02286367364049,449,1,500.97,166.99,3,8.0
3,The Bulk Value Shoppers,-0.19584767291257457,0.4156828047532844,-1.098183732201718,691,1,609.16,152.29,4,6.0
0,The Minimalist One-Timers,-2.521698853695053,-1.2474782592305729,-0.9720368209605854,413,1,263.96,263.96,1,2.0
2,The Fresh Prospects,-0.41463744148389303,-0.6817448203135392,1.9100859872674172,282,1,893.01,297.67,3,6.0
2,The Fresh Prospects,0.05682060502769153,1.7024565371172178,2.392367380878322,606,1,1202.86,601.43,2,5.0
2,The Fresh Prospects,-1.4513879911442036,1.61181364156646,1.0189721760815373,58,1,82.0,41.0,2,7.0
2,The Fresh Prospects,-1.8316291395926827,-0.40548933615030275,1.1152466849359102,208,1,320.92,320.92,1,5.0
1,The Premium High-Rollers,0.8625641167064865,-1.0039374510955472,-0.5806973683989902,834,1,1165.4,291.35,4,6.0
1,The Premium High-Rollers,3.062080339579761,-1.352924124400468,0.26334349264796775,609,1,3334.0,666.8,5,7.0
2,The Fresh Prospects,-1.140806198306703,-1.2544176180821618,2.4567898983142307,209,1,956.72,478.36,2,3.0
2,The Fresh Prospects,-1.656288528352097,1.7792051457284375,1.5956106181356282,95,1,280.25,280.25,1,5.0
1,The Premium High-Rollers,1.3839369577900504,-0.6175798792932057,1.7353389109041364,224,1,1736.92,434.23,4,8.0
0,The Minimalist One-Timers,-1.2764348565067798,-0.99597463713043,-1.1670061985019404,449,1,833.62,416.81,2,2.0
1,The Premium High-Rollers,3.4737866135275834,-1.0965784536008911,-0.6330189421010475,376,1,3194.0,638.8,5,10.0
3,The Bulk Value Shoppers,0.10098943217079791,0.9701075052939041,-0.053939091712121856,75,1,1042.8,521.4,2,7.0
0,The Minimalist One-Timers,-3.3246989490961663,0.2013044471523332,-1.137459664965223,205,1,30.54,30.54,1,1.0
3,The Bulk Value Shoppers,1.0884844658089359,1.5379638139661906,-0.27551765195609007,336,1,1640.84,410.21,4,5.0
0,The Minimalist One-Timers,-1.9356075715865,0.41425256455158077,-1.0270776286829413,765,1,414.47,414.47,1,3.0
3,The Bulk Value Shoppers,0.6026383830540121,0.6278883948887991,-0.18269657223225552,381,1,1159.1,231.82,5,6.0
2,The Fresh Prospects,-1.4261013658657322,0.8823264846221657,0.8024359992372303,341,1,204.36,68.12,3,3.0
0,The Minimalist One-Timers,-0.3842879627565396,-1.0169822357732987,-1.7780859336426453,477,1,159.8,31.96,5,5.0
3,The Bulk Value Shoppers,0.4915524819047262,0.024508823123345753,-2.3887532244345953,343,1,107.7,21.54,5,10.0
0,The Minimalist One-Timers,-1.092995296654702,-0.9792980359312854,-1.1155343912795455,30,1,904.1,452.05,2,3.0
1,The Premium High-Rollers,1.7985455659345515,-1.1867434411967743,-0.6849805597231026,726,1,2147.25,429.45,5,5.0
1,The Premium High-Rollers,2.5361767377369366,-0.3181027671758751,0.041222129463859475,583,1,2654.68,663.67,4,7.0
3,The Bulk Value Shoppers,0.13822555461590422,1.836278423787358,-1.5419715742785733,59,1,309.85,61.97,5,6.0
0,The Minimalist One-Timers,-1.3972329840343487,-0.2829112499224091,-0.9108102670881729,608,1,299.35,299.35,1,5.0
3,The Bulk Value Shoppers,1.0226468703016351,1.07688020897669,-1.757339169812312,887,1,537.4,107.48,5,9.0
2,The Fresh Prospects,0.5247433658007972,0.47427975824375307,2.1897428379034074,123,1,1510.17,503.39,3,5.0
0,The Minimalist One-Timers,-1.4538702502069123,0.13920745014191035,0.1500444993461507,2,1,598.46,299.23,2,2.0
0,The Minimalist One-Timers,-1.049839033074612,-2.2381675159914645,-0.1460555626522633,845,1,535.5,535.5,1,5.0
1,The Premium High-Rollers,1.1738247897187335,-0.9200627800124114,-0.7100594059525334,683,1,1940.37,646.79,3,5.0
3,The Bulk Value Shoppers,0.450810691113816,0.833087069227053,-0.16151385033527005,746,1,253.7,50.74,5,7.0
3,The Bulk Value Shoppers,1.12478671331434,3.8015034866231727,-1.2824297568688598,810,1,114.7,22.94,5,10.0
0,The Minimalist One-Timers,-0.9121494027487156,-1.1227058793303928,-1.065228233310351,177,1,594.96,594.96,1,6.0
0,The Minimalist One-Timers,-1.4770127847081018,-0.9555083398125842,0.25560267162171724,416,1,457.82,228.91,2,4.0
3,The Bulk Value Shoppers,1.7652225989539214,2.311358922609153,-0.5272336261930854,534,1,1637.12,409.28,4,8.0
0,The Minimalist One-Timers,-1.0988940521519175,0.009571678626635818,-0.028997073730051417,5,1,391.83,130.61,3,4.0
0,The Minimalist One-Timers,-1.8039014416094572,1.002369761207611,-1.684541076652748,594,1,17.98,17.98,1,6.0
1,The Premium High-Rollers,0.5248012834790761,-0.7648418253811606,0.4651086971503622,578,1,1474.29,491.43,3,6.0
0,The Minimalist One-Timers,-0.5422197670319564,-2.2695438014466984,0.126340755457683,371,1,1105.66,552.83,2,3.0
0,The Minimalist One-Timers,-2.819381872961763,0.5827522368384662,-2.1054338634761254,300,1,62.12,62.12,1,2.0
3,The Bulk Value Shoppers,0.36951933661255515,1.7329042396462082,-0.6987924062354655,830,1,984.44,246.11,4,4.0
2,The Fresh Prospects,-1.1140612676342503,1.9259028302266585,1.612917210793589,623,1,366.33,122.11,3,4.0
1,The Premium High-Rollers,2.9880313356152506,0.3410979046364258,2.4278306957745386,343,1,2339.05,467.81,5,10.0
3,The Bulk Value Shoppers,-1.4987822142273455,1.5214948646065567,-1.3541848931676836,92,1,98.16,49.08,2,7.0
0,The Minimalist One-Timers,-1.2039849215581155,-1.5083225224298145,-1.0480373276651984,402,1,583.18,583.18,1,5.0
2,The Fresh Prospects,-1.7556966946713815,0.9671592506102494,1.0632435013680017,724,1,59.19,19.73,3,3.0
0,The Minimalist One-Timers,-0.607629952307659,-0.31141641786676155,-1.9467951636458238,581,1,667.02,222.34,3,5.0
2,The Fresh Prospects,-2.179850412456822,1.863862099333829,1.8672662646474727,434,1,53.0,26.5,2,3.0
1,The Premium High-Rollers,1.0787180962166947,-0.09829080811899717,1.1258078910464806,36,1,2463.32,615.83,4,4.0
1,The Premium High-Rollers,0.7197971570816676,-1.1413400847456168,-0.47616025137782947,708,1,1528.26,509.42,3,5.0
3,The Bulk Value Shoppers,-0.006601136821696085,0.18722187467313897,-0.038263906790257596,299,1,269.65,53.93,5,7.0
2,The Fresh Prospects,-1.1507115984785883,-1.3179445614548926,2.8158429377059853,205,1,930.3,465.15,2,2.0
1,The Premium High-Rollers,2.724978299747428,0.23756621466474148,0.42277502997305794,263,1,2830.35,566.07,5,6.0
2,The Fresh Prospects,-0.659937854203334,-1.1565491529678236,1.2755407616972951,129,1,1129.16,564.58,2,4.0
0,The Minimalist One-Timers,-1.6347636269876546,0.5346997817797874,-0.8294718632439774,300,1,411.34,411.34,1,5.0
2,The Fresh Prospects,-0.7904578450548251,2.7657330201686574,2.33148067264512,535,1,226.64,56.66,4,4.0
0,The Minimalist One-Timers,-1.0543124675198312,0.04553535946339838,-0.03174222185445061,216,1,501.96,250.98,2,5.0
3,The Bulk Value Shoppers,-0.8932426359884045,0.941012053979032,-0.580654044494832,624,1,576.42,288.21,2,5.0
3,The Bulk Value Shoppers,-0.2993634703745872,3.388279885333923,0.6850296058533318,201,1,590.04,147.51,4,4.0
0,The Minimalist One-Timers,-1.297244476668553,-1.4954484683609062,-0.6914340625889488,877,1,364.8,182.4,2,5.0
0,The Minimalist One-Timers,-1.3463204382713723,-2.058006411762045,0.773440874955579,698,1,489.8,489.8,1,4.0
1,The Premium High-Rollers,2.3084680436258234,0.2677223565917169,-0.323932815782561,440,1,2403.24,600.81,4,9.0
1,The Premium High-Rollers,0.18089142166244715,-2.8047024051357567,0.5987422489972246,652,1,1778.61,592.87,3,3.0
0,The Minimalist One-Timers,-0.7998441325435601,-1.2141489035454764,0.2840249627873237,529,1,378.12,189.06,2,7.0
3,The Bulk Value Shoppers,2.0308129892149602,1.5699843468906287,-1.0427457586109097,738,1,1244.2,248.84,5,10.0
2,The Fresh Prospects,-0.7048240362458573,-0.7252971672368976,1.7103005710330275,114,1,977.74,488.87,2,4.0
2,The Fresh Prospects,0.18871158306938499,-1.6153995074063618,1.047312932903108,309,1,1361.7,680.85,2,6.0
1,The Premium High-Rollers,0.9691337227851076,-0.6628103266634909,0.012509117476815287,759,1,1335.36,445.12,3,8.0
0,The Minimalist One-Timers,0.24867881281363077,-0.9749965882208153,-1.3692342161299396,524,1,898.44,224.61,4,6.0
3,The Bulk Value Shoppers,0.305455450864742,1.035331916329988,-0.5367603161819375,689,1,1318.59,439.53,3,5.0
2,The Fresh Prospects,-1.9759867381408622,0.06296695496152964,1.545827991138366,756,1,162.77,162.77,1,4.0
0,The Minimalist One-Timers,-1.2601139780380952,0.8436660284520167,-0.08606659584750391,589,1,836.52,418.26,2,2.0
3,The Bulk Value Shoppers,0.8568347270033037,3.2208540021366954,-0.944722555862079,143,1,369.15,73.83,5,9.0
2,The Fresh Prospects,0.34436747328715406,0.26875134358112823,1.2964885786290545,219,1,506.5,101.3,5,7.0
1,The Premium High-Rollers,2.3890806698006095,-1.2397183649661223,1.4593761109768233,72,1,2756.35,551.27,5,7.0
0,The Minimalist One-Timers,0.06066546810917186,-0.43221696790356684,0.003773041465932245,612,1,1055.72,263.93,4,4.0
1,The Premium High-Rollers,2.507042734935798,-1.910435623868891,-0.5298962740147622,55,1,3194.6,638.92,5,5.0
3,The Bulk Value Shoppers,0.603735312522324,1.226661667965506,-1.4945308858506152,834,1,839.96,209.99,4,8.0
0,The Minimalist One-Timers,-0.8613820422191496,-0.8052074988166413,-1.6497001579282438,565,1,657.08,328.54,2,6.0
3,The Bulk Value Shoppers,-0.033768837743610246,0.1195531974204934,-1.57112700546005,576,1,1126.12,563.06,2,6.0
2,The Fresh Prospects,1.1920950731333837,0.5933123270896374,2.7139133679658527,445,1,2048.24,512.06,4,5.0
0,The Minimalist One-Timers,-1.2198667581152505,-0.052111208458030224,-1.140886030513617,741,1,265.38,265.38,1,6.0
3,The Bulk Value Shoppers,-0.37374844040015787,0.4751237102579598,-0.39232945181916995,400,1,570.32,142.58,4,4.0
1,The Premium High-Rollers,0.6807698264955275,-0.7374155253165832,0.22887472381063623,132,1,1595.16,531.72,3,7.0
2,The Fresh Prospects,0.047804365128882524,0.2052734696974092,0.761853130070495,694,1,1496.04,498.68,3,4.0
1,The Premium High-Rollers,3.6741110731377793,-1.4478187722286597,0.4470049343107704,366,1,3299.25,659.85,5,9.0
0,The Minimalist One-Timers,-1.226063436480149,0.8536015248817788,-0.5459720680482775,414,1,410.52,136.84,3,3.0
0,The Minimalist One-Timers,-2.080779301266881,-0.5680972909391537,-0.10570172470290048,387,1,249.57,249.57,1,3.0
1,The Premium High-Rollers,0.5154387442500644,-1.6206418382182746,-0.32024415638889725,732,1,1084.17,361.39,3,8.0
1,The Premium High-Rollers,1.6893322712147851,-0.9716842540275318,-0.42657832051686984,600,1,1527.45,305.49,5,10.0
3,The Bulk Value Shoppers,0.21674907025343715,2.5633156536248607,-0.6247146457665751,19,1,595.89,198.63,3,8.0
0,The Minimalist One-Timers,-0.016425079440397648,-0.958047842517476,-0.669957617403218,136,1,1450.59,483.53,3,4.0
3,The Bulk Value Shoppers,0.37277127127889564,1.2198271793524387,-1.1295069468173105,734,1,827.36,206.84,4,5.0
3,The Bulk Value Shoppers,2.240446288413467,1.3336732738288193,-0.4389037852053904,389,1,2358.28,589.57,4,8.0
3,The Bulk Value Shoppers,-0.12466085016344501,1.1985784651205063,-1.0052637891624072,748,1,1010.13,336.71,3,4.0
3,The Bulk Value Shoppers,-0.7964612820473574,1.7121791126542159,0.2820702321541529,110,1,519.16,259.58,2,7.0
1,The Premium High-Rollers,0.5181639482302586,-1.2849256629622532,-0.7449180897895048,771,1,1437.63,479.21,3,5.0
3,The Bulk Value Shoppers,-0.19149630393542694,0.9383340552018323,-0.5648403022949592,178,1,580.74,193.58,3,7.0
3,The Bulk Value Shoppers,-0.03756463919710382,-0.0965166824387025,-1.899616246799133,67,1,1018.17,339.39,3,7.0
0,The Minimalist One-Timers,-1.7667426339323606,0.5575421333135492,-0.4730122328415003,667,1,352.92,176.46,2,2.0
0,The Minimalist One-Timers,-1.6871948319717895,-0.8697605684440707,0.44907193492301867,575,1,668.48,668.48,1,1.0
0,The Minimalist One-Timers,-2.6566853954035903,0.8276063757986246,0.11469460911745832,104,1,121.96,121.96,1,3.0
2,The Fresh Prospects,-0.03415172691495051,-1.7444739009025991,2.5522262162443807,911,1,1291.7,645.85,2,5.0
2,The Fresh Prospects,-1.056225329174,0.5829810612971225,1.6600646036888869,52,1,289.32,144.66,2,7.0
0,The Minimalist One-Timers,-2.0825664324125186,0.3833286619176695,-0.5512585718651531,215,1,109.29,109.29,1,5.0
3,The Bulk Value Shoppers,1.1526881354017564,4.044526597066474,-0.5187989609744152,784,1,312.55,62.51,5,9.0
0,The Minimalist One-Timers,-2.262061509793179,-0.0896512258935462,-1.848409120820665,370,1,355.15,355.15,1,2.0
1,The Premium High-Rollers,0.6836345402772657,-2.045426774698632,0.1335466434433267,837,1,1979.64,659.88,3,3.0
3,The Bulk Value Shoppers,0.5204979127364653,0.24986486765568464,-1.1275853982198736,447,1,793.4,198.35,4,7.0
1,The Premium High-Rollers,3.172483398802337,-0.7832095255798059,0.02194840942197535,495,1,2873.95,574.79,5,8.0
0,The Minimalist One-Timers,-1.5109867160563522,-0.6839019564770474,0.8505751819850245,304,1,684.22,342.11,2,2.0
3,The Bulk Value Shoppers,0.34945936262579164,0.31994294990367494,0.2258673387115869,826,1,1213.86,404.62,3,6.0
2,The Fresh Prospects,-1.6031485784533013,-0.7105737189284589,2.4714143994603868,791,1,677.48,677.48,1,1.0
2,The Fresh Prospects,-1.934353007277193,-1.7200272249418527,3.0392587321478977,231,1,601.36,601.36,1,1.0
0,The Minimalist One-Timers,-1.6537050534624187,-2.320465355210948,1.3153876720039697,193,1,625.51,625.51,1,1.0
1,The Premium High-Rollers,0.6201471476492182,-0.9957087186347585,0.04026169744554117,58,1,1102.0,275.5,4,8.0
1,The Premium High-Rollers,3.125450253545891,1.289402415924613,0.487808858708106,695,1,2158.45,431.69,5,10.0
3,The Bulk Value Shoppers,1.2780412320434353,0.41241894433046716,-0.5117808727393094,801,1,1702.4,425.6,4,5.0
0,The Minimalist One-Timers,-0.8705628797444089,-1.2090271038286493,-1.4119790312235343,659,1,922.26,461.13,2,4.0
3,The Bulk Value Shoppers,1.195257733735721,1.695281389872521,-1.8649244251725554,599,1,551.9,110.38,5,10.0
3,The Bulk Value Shoppers,1.8748398674110425,3.3777845045027055,2.0997646639104337,668,1,1268.75,253.75,5,9.0
1,The Premium High-Rollers,3.119811276019348,-0.15941343649398562,-0.8044735363300324,717,1,2543.45,508.69,5,10.0
3,The Bulk Value Shoppers,0.24433490288475382,1.6931590228106557,-1.8428650037226906,275,1,640.88,160.22,4,9.0
2,The Fresh Prospects,-0.8445364393835754,1.3234988760404427,1.8440512726566967,477,1,773.52,257.84,3,4.0
0,The Minimalist One-Timers,-0.47662572895772426,-1.1280374291964816,-0.1142854318875664,350,1,212.43,70.81,3,8.0
2,The Fresh Prospects,-1.3868111626812105,-0.6337316493889499,2.107918540646466,117,1,507.48,253.74,2,5.0
2,The Fresh Prospects,-0.8334579478495411,-1.334762081663204,1.2607407007782947,83,1,1095.34,547.67,2,3.0
2,The Fresh Prospects,0.11042946037584013,1.6452274342409408,1.3404345036139345,88,1,110.35,22.07,5,7.0
0,The Minimalist One-Timers,-1.0158963291571796,-2.364899983544459,0.3068386446018232,136,1,678.38,678.38,1,4.0
3,The Bulk Value Shoppers,0.8600240117458285,0.8027653065612428,0.8802486953272985,608,1,958.15,191.63,5,6.0
1,The Premium High-Rollers,1.467941564927782,-0.4593557620509932,-0.2656145265308404,538,1,1435.0,358.75,4,9.0
1,The Premium High-Rollers,0.3054245181923375,-0.8859111440608076,-0.02808337557330556,17,1,1117.8,372.6,3,7.0
3,The Bulk Value Shoppers,0.14018107701496466,4.406127457070146,1.1773459204113377,538,2,193.0,62.300000000000004,3,4.0
2,The Fresh Prospects,-0.9243931817566667,-0.6698064895663914,1.3727946278155956,508,1,553.41,184.47,3,4.0
1,The Premium High-Rollers,3.8765125633449675,0.020461539019710918,1.5004583524668296,683,1,3456.4,691.28,5,10.0
1,The Premium High-Rollers,1.4549251744494738,-2.5273507467690113,-0.9453368769158953,750,1,2242.32,560.58,4,6.0
3,The Bulk Value Shoppers,0.17387383712219284,0.552705772048723,-0.4459731032230242,294,1,294.6,73.65,4,9.0
1,The Premium High-Rollers,2.1233963268733618,0.6056654155443449,1.60857790530135,445,1,2308.32,577.08,4,8.0
1,The Premium High-Rollers,0.3816908145462056,-1.5094963786649898,-0.3755740666532323,115,1,915.48,305.16,3,8.0
1,The Premium High-Rollers,1.7223086032607866,0.9288458685398104,0.14043946158132395,775,1,1543.68,385.92,4,8.0
0,The Minimalist One-Timers,-0.5391608003651769,-1.4126244134484496,0.7223975354717259,323,1,987.26,493.63,2,6.0
1,The Premium High-Rollers,1.8573867941540037,-0.15302996367630264,-0.30329353744388615,811,1,2517.36,629.34,4,4.0
0,The Minimalist One-Timers,-2.7302505271343733,1.3133636920000733,0.4103244390765574,227,1,95.1,95.1,1,1.0
0,The Minimalist One-Timers,-0.8864567527195747,-0.3473599989148503,-1.834858153254943,402,1,754.44,251.48,3,4.0
0,The Minimalist One-Timers,-1.5571720548868808,-0.3033352787232634,0.3793650564438762,461,1,639.83,639.83,1,2.0
0,The Minimalist One-Timers,-0.8431489657798246,-1.7092242752046394,-0.11205898529568262,689,1,645.46,645.46,1,5.0
0,The Minimalist One-Timers,-0.5127041979738622,-1.7923468005217258,-1.3088365295929383,665,1,848.64,424.32,2,6.0
1,The Premium High-Rollers,1.631982262388079,-0.5756677702099794,-0.2886133885726939,41,1,1402.6,280.52,5,7.0
3,The Bulk Value Shoppers,1.1478442323682032,0.2609215556116945,-1.6103096236219439,456,1,1531.52,382.88,4,6.0
0,The Minimalist One-Timers,-0.902783104288154,-0.8116941733850742,0.2624650267067698,119,1,617.58,205.86,3,4.0
1,The Premium High-Rollers,2.7123050008856593,-1.826938353177652,-0.24825491670337674,490,1,2567.45,513.49,5,8.0
2,The Fresh Prospects,-1.3524025266171906,1.2914969170889796,1.9214065773638427,234,1,539.66,269.83,2,4.0
0,The Minimalist One-Timers,-0.8575877202084325,-0.004488695130572438,-0.18205619418586724,210,1,674.64,337.32,2,4.0
3,The Bulk Value Shoppers,0.7923203044510356,1.112457875673834,0.7156241068919982,49,1,458.35,91.67,5,9.0
1,The Premium High-Rollers,2.3525535997662734,-0.08199854176722966,0.208661764141394,721,1,2517.36,629.34,4,7.0
1,The Premium High-Rollers,3.3038773074609202,0.8116858994797133,-0.8417678644134309,853,1,3322.55,664.51,5,8.0
1,The Premium High-Rollers,2.9527880117702696,-0.722552526850978,-1.0978645236282099,258,1,2360.05,472.01,5,10.0
3,The Bulk Value Shoppers,-0.2515455574020717,0.5902225415813593,0.3880583875989542,53,1,1068.86,534.43,2,5.0
1,The Premium High-Rollers,1.3177605953143419,-2.294326449753095,0.5819596281139959,491,1,2070.9,690.3,3,6.0
1,The Premium High-Rollers,2.1609564279849045,0.47081060750947396,-0.42912006187190493,507,1,2092.65,418.53,5,6.0
0,The Minimalist One-Timers,-1.1278928528606704,-0.1118974739819691,-1.3606227145130745,196,1,912.08,456.04,2,4.0
0,The Minimalist One-Timers,-0.8203005978975263,-1.6959367768769986,-0.22269853901026396,825,1,542.07,542.07,1,6.0
3,The Bulk Value Shoppers,0.04636802847754406,1.2465282296873963,-0.1996553217594913,909,1,897.7,448.85,2,6.0
2,The Fresh Prospects,-1.32855718511969,-1.625339891537111,2.070171626115947,886,1,788.32,394.16,2,2.0
0,The Minimalist One-Timers,-1.335211371471814,-1.0288231150692935,1.0582368563597861,203,1,819.5,409.75,2,2.0
1,The Premium High-Rollers,1.8143374882602767,0.3871536667479712,-0.9504128544510402,907,1,1538.8,307.76,5,9.0
0,The Minimalist One-Timers,-1.824546582382114,1.4799803296635088,-0.5100015011707077,441,1,72.6,72.6,1,6.0
3,The Bulk Value Shoppers,-0.3028163230625116,1.9268573597433694,0.6685928175993813,587,1,640.28,160.07,4,5.0
1,The Premium High-Rollers,1.3070423614029496,-1.1919551194159774,-0.12126310412950536,906,1,1524.36,508.12,3,8.0
0,The Minimalist One-Timers,-0.8133854232523277,-1.338493226999548,0.08158362862408314,165,1,1054.92,527.46,2,3.0
3,The Bulk Value Shoppers,1.3660798268171537,0.7812034701484516,-1.1782237764457546,864,1,1761.24,440.31,4,6.0
3,The Bulk Value Shoppers,0.055359238648892965,2.0329298322507956,-0.9439254005773923,910,1,1023.45,341.15,3,4.0
1,The Premium High-Rollers,1.230311408452976,-1.5335392329560473,-0.6039135887204399,897,1,1898.76,474.69,4,6.0
0,The Minimalist One-Timers,-0.8664562163443481,0.3519961958498085,0.09059974310003346,399,1,583.7,291.85,2,5.0
3,The Bulk Value Shoppers,-0.740406658609747,2.0023845726884186,-0.4532014508500761,237,1,334.4,83.6,4,4.0
1,The Premium High-Rollers,2.1536678541315286,0.21271111238376791,-0.18071247898747406,430,1,2476.75,495.35,5,5.0
